date,state,district,pincode,age_0_5,age_5_17,age_18_greater
11-09-2025,Maharashtra,Nashik,422003,10,12,0
11-09-2025,Maharashtra,Nashik,422007,9,2,0
11-09-2025,Maharashtra,Nashik,422104,2,1,0
11-09-2025,Maharashtra,Nashik,422105,2,0,0
11-09-2025,Maharashtra,Nashik,422201,0,1,0
11-09-2025,Maharashtra,Nashik,422203,3,0,0
11-09-2025,Maharashtra,Nashik,422302,1,0,0
11-09-2025,Maharashtra,Nashik,422308,1,0,0
11-09-2025,Maharashtra,Nashik,422606,1,2,0
11-09-2025,Maharashtra,Nashik,423101,8,0,0
11-09-2025,Maharashtra,Nashik,423201,2,0,0
11-09-2025,Maharashtra,Nashik,423212,1,2,0
11-09-2025,Maharashtra,Nashik,423402,0,1,0
11-09-2025,Maharashtra,Nashik,423501,4,3,0
11-09-2025,Maharashtra,Nashik,424109,0,2,0
14-09-2025,Maharashtra,Nashik,422006,1,2,0
14-09-2025,Maharashtra,Nashik,422009,3,2,0
14-09-2025,Maharashtra,Nashik,423203,5,3,0
15-09-2025,Maharashtra,Nashik,422201,1,0,0
15-09-2025,Maharashtra,Nashik,422204,4,2,0
15-09-2025,Maharashtra,Nashik,422212,1,1,0
15-09-2025,Maharashtra,Nashik,422303,1,2,0
15-09-2025,Maharashtra,Nashik,422402,4,0,0
15-09-2025,Maharashtra,Nashik,422502,0,1,0
15-09-2025,Maharashtra,Nashik,423106,5,3,0
15-09-2025,Maharashtra,Nashik,423117,2,0,0
15-09-2025,Maharashtra,Nashik,423201,1,0,0
15-09-2025,Maharashtra,Nashik,423206,2,0,0
13-09-2025,Maharashtra,Nashik,422013,0,1,0
13-09-2025,Maharashtra,Nashik,422103,4,0,0
13-09-2025,Maharashtra,Nashik,422201,1,0,0
13-09-2025,Maharashtra,Nashik,422207,1,1,0
13-09-2025,Maharashtra,Nashik,422208,8,2,0
13-09-2025,Maharashtra,Nashik,422305,1,0,0
13-09-2025,Maharashtra,Nashik,422306,6,0,0
13-09-2025,Maharashtra,Nashik,422502,4,1,0
13-09-2025,Maharashtra,Nashik,423104,7,2,0
13-09-2025,Maharashtra,Nashik,423117,1,0,0
13-09-2025,Maharashtra,Nashik,423205,1,0,0
13-09-2025,Maharashtra,Nashik,423206,1,0,0
13-09-2025,Maharashtra,Nashik,423301,4,3,0
16-09-2025,Maharashtra,Nashik,422004,0,1,0
16-09-2025,Maharashtra,Nashik,422006,3,1,0
16-09-2025,Maharashtra,Nashik,422007,5,4,0
16-09-2025,Maharashtra,Nashik,422008,1,0,0
16-09-2025,Maharashtra,Nashik,422113,1,0,0
16-09-2025,Maharashtra,Nashik,422201,2,0,0
16-09-2025,Maharashtra,Nashik,422202,1,0,0
16-09-2025,Maharashtra,Nashik,422222,1,0,0
16-09-2025,Maharashtra,Nashik,422401,2,0,0
16-09-2025,Maharashtra,Nashik,423117,2,0,0
16-09-2025,Maharashtra,Nashik,423212,1,1,0
16-09-2025,Maharashtra,Nashik,423401,6,1,0
16-09-2025,Maharashtra,Nashik,423402,1,1,0
16-09-2025,Maharashtra,Nashik,423403,2,1,0
17-09-2025,Maharashtra,Nashik,422002,2,0,0
17-09-2025,Maharashtra,Nashik,422010,3,2,0
17-09-2025,Maharashtra,Nashik,422104,1,1,0
17-09-2025,Maharashtra,Nashik,422204,4,0,0
17-09-2025,Maharashtra,Nashik,422209,7,0,0
17-09-2025,Maharashtra,Nashik,422211,12,2,0
17-09-2025,Maharashtra,Nashik,422606,2,0,0
17-09-2025,Maharashtra,Nashik,423102,4,0,0
17-09-2025,Maharashtra,Nashik,423302,3,4,0
17-09-2025,Maharashtra,Nashik,423501,6,4,0
20-09-2025,Maharashtra,Nashik,422004,1,0,0
20-09-2025,Maharashtra,Nashik,422011,3,2,0
20-09-2025,Maharashtra,Nashik,422113,1,0,0
20-09-2025,Maharashtra,Nashik,422201,2,0,0
20-09-2025,Maharashtra,Nashik,422212,1,1,0
20-09-2025,Maharashtra,Nashik,422403,6,0,0
20-09-2025,Maharashtra,Nashik,422606,2,2,0
20-09-2025,Maharashtra,Nashik,423102,2,0,0
20-09-2025,Maharashtra,Nashik,423105,3,3,0
20-09-2025,Maharashtra,Nashik,423106,2,2,0
20-09-2025,Maharashtra,Nashik,423202,0,1,0
20-09-2025,Maharashtra,Nashik,423206,1,0,0
19-09-2025,Maharashtra,Nashik,422004,0,2,0
19-09-2025,Maharashtra,Nashik,422102,2,0,0
19-09-2025,Maharashtra,Nashik,422202,1,0,0
19-09-2025,Maharashtra,Nashik,422208,10,0,0
19-09-2025,Maharashtra,Nashik,422502,2,1,0
19-09-2025,Maharashtra,Nashik,423203,31,21,1
18-09-2025,Maharashtra,Nashik,422203,0,7,0
18-09-2025,Maharashtra,Nashik,422207,1,0,0
18-09-2025,Maharashtra,Nashik,422210,2,2,0
18-09-2025,Maharashtra,Nashik,422213,2,0,0
18-09-2025,Maharashtra,Nashik,422401,1,0,0
18-09-2025,Maharashtra,Nashik,423104,4,3,0
18-09-2025,Maharashtra,Nashik,423105,8,4,0
18-09-2025,Maharashtra,Nashik,423204,0,1,0
18-09-2025,Maharashtra,Nashik,423205,4,3,0
18-09-2025,Maharashtra,Nashik,423301,10,2,0
18-09-2025,Maharashtra,Nashik,423501,11,1,0
23-09-2025,Maharashtra,Nashik,422003,7,1,0
23-09-2025,Maharashtra,Nashik,422004,0,1,0
23-09-2025,Maharashtra,Nashik,422007,3,1,0
23-09-2025,Maharashtra,Nashik,422009,8,1,0
23-09-2025,Maharashtra,Nashik,422013,3,0,0
23-09-2025,Maharashtra,Nashik,422101,7,0,0
23-09-2025,Maharashtra,Nashik,422105,2,0,0
23-09-2025,Maharashtra,Nashik,422202,1,1,0
23-09-2025,Maharashtra,Nashik,422203,0,10,0
23-09-2025,Maharashtra,Nashik,422204,1,1,0
23-09-2025,Maharashtra,Nashik,422209,4,1,0
23-09-2025,Maharashtra,Nashik,422210,1,1,0
23-09-2025,Maharashtra,Nashik,422211,1,0,0
23-09-2025,Maharashtra,Nashik,422302,2,0,0
23-09-2025,Maharashtra,Nashik,422305,0,2,0
23-09-2025,Maharashtra,Nashik,422403,5,1,0
23-09-2025,Maharashtra,Nashik,423102,6,0,0
23-09-2025,Maharashtra,Nashik,423111,0,1,0
23-09-2025,Maharashtra,Nashik,423206,2,4,0
23-09-2025,Maharashtra,Nashik,423301,11,2,0
23-09-2025,Maharashtra,Nashik,423403,3,0,0
23-09-2025,Maharashtra,Nashik,423501,3,2,0
23-09-2025,Maharashtra,Nashik,423502,2,0,0
22-09-2025,Maharashtra,Nashik,422001,1,2,0
22-09-2025,Maharashtra,Nashik,422006,2,3,0
22-09-2025,Maharashtra,Nashik,422009,4,0,0
22-09-2025,Maharashtra,Nashik,422013,1,0,0
22-09-2025,Maharashtra,Nashik,422201,2,0,0
22-09-2025,Maharashtra,Nashik,422203,1,0,0
22-09-2025,Maharashtra,Nashik,422205,1,0,0
22-09-2025,Maharashtra,Nashik,422206,0,1,0
22-09-2025,Maharashtra,Nashik,422209,2,1,0
22-09-2025,Maharashtra,Nashik,422211,4,0,0
22-09-2025,Maharashtra,Nashik,422502,1,0,0
22-09-2025,Maharashtra,Nashik,423101,3,0,0
22-09-2025,Maharashtra,Nashik,423104,3,2,0
22-09-2025,Maharashtra,Nashik,423203,26,15,0
22-09-2025,Maharashtra,Nashik,423204,1,0,0
22-09-2025,Maharashtra,Nashik,423206,2,1,0
22-09-2025,Maharashtra,Nashik,423301,5,4,1
22-09-2025,Maharashtra,Nashik,423403,0,1,0
21-09-2025,Maharashtra,Nashik,422012,1,0,0
21-09-2025,Maharashtra,Nashik,422103,1,0,0
21-09-2025,Maharashtra,Nashik,422201,1,0,0
25-09-2025,Maharashtra,Nashik,422012,2,0,0
25-09-2025,Maharashtra,Nashik,422103,7,2,0
25-09-2025,Maharashtra,Nashik,422204,3,0,0
25-09-2025,Maharashtra,Nashik,422207,3,2,0
25-09-2025,Maharashtra,Nashik,422305,2,0,0
25-09-2025,Maharashtra,Nashik,422402,6,1,0
25-09-2025,Maharashtra,Nashik,422403,5,1,0
25-09-2025,Maharashtra,Nashik,423105,11,9,0
25-09-2025,Maharashtra,Nashik,423106,9,2,0
25-09-2025,Maharashtra,Nashik,423110,1,1,0
25-09-2025,Maharashtra,Nashik,423212,3,1,0
25-09-2025,Maharashtra,Nashik,423403,1,0,0
25-09-2025,Maharashtra,Nashik,424109,1,1,0
26-09-2025,Maharashtra,Nashik,422003,6,4,0
26-09-2025,Maharashtra,Nashik,422204,3,0,0
26-09-2025,Maharashtra,Nashik,422208,6,0,0
26-09-2025,Maharashtra,Nashik,422210,1,0,0
26-09-2025,Maharashtra,Nashik,423212,2,1,0
26-09-2025,Maharashtra,Nashik,423301,4,1,0
26-09-2025,Maharashtra,Nashik,423403,0,1,0
26-09-2025,Maharashtra,Nashik,423502,1,2,0
24-09-2025,Maharashtra,Nashik,422004,1,0,0
24-09-2025,Maharashtra,Nashik,422010,5,1,0
24-09-2025,Maharashtra,Nashik,422104,1,0,0
24-09-2025,Maharashtra,Nashik,422207,1,0,0
24-09-2025,Maharashtra,Nashik,422308,1,0,0
24-09-2025,Maharashtra,Nashik,422402,7,0,0
24-09-2025,Maharashtra,Nashik,423105,4,3,0
24-09-2025,Maharashtra,Nashik,423108,2,0,0
24-09-2025,Maharashtra,Nashik,423301,8,1,0
24-09-2025,Maharashtra,Nashik,424109,5,1,0
29-09-2025,Maharashtra,Nashik,422212,2,1,0
29-09-2025,Maharashtra,Nashik,423108,1,0,0
29-09-2025,Maharashtra,Nashik,423401,1,0,0
28-09-2025,Maharashtra,Nashik,422003,0,1,0
27-09-2025,Maharashtra,Nashik,422001,1,0,0
27-09-2025,Maharashtra,Nashik,422009,2,0,0
27-09-2025,Maharashtra,Nashik,422202,1,0,0
27-09-2025,Maharashtra,Nashik,422208,1,1,0
27-09-2025,Maharashtra,Nashik,422210,1,0,0
27-09-2025,Maharashtra,Nashik,422305,1,0,0
27-09-2025,Maharashtra,Nashik,422306,1,0,0
27-09-2025,Maharashtra,Nashik,422403,1,0,0
27-09-2025,Maharashtra,Nashik,423106,1,1,0
27-09-2025,Maharashtra,Nashik,423401,0,1,0
26-10-2025,Maharashtra,Nashik,422003,1,0,0
26-10-2025,Maharashtra,Nashik,422102,1,0,0
26-10-2025,Maharashtra,Nashik,422103,2,0,0
26-10-2025,Maharashtra,Nashik,422211,0,1,0
26-10-2025,Maharashtra,Nashik,422301,0,1,0
26-10-2025,Maharashtra,Nashik,422308,1,0,0
26-10-2025,Maharashtra,Nashik,423301,4,1,0
13-10-2025,Maharashtra,Nashik,422003,8,3,0
13-10-2025,Maharashtra,Nashik,422006,2,0,0
13-10-2025,Maharashtra,Nashik,422011,0,2,0
13-10-2025,Maharashtra,Nashik,422105,1,0,0
13-10-2025,Maharashtra,Nashik,422203,3,0,0
13-10-2025,Maharashtra,Nashik,422204,1,0,0
13-10-2025,Maharashtra,Nashik,422208,0,1,0
13-10-2025,Maharashtra,Nashik,422303,2,0,0
13-10-2025,Maharashtra,Nashik,422606,2,0,0
13-10-2025,Maharashtra,Nashik,423106,5,1,0
13-10-2025,Maharashtra,Nashik,423108,1,0,0
13-10-2025,Maharashtra,Nashik,423203,51,25,3
13-10-2025,Maharashtra,Nashik,423205,3,0,0
13-10-2025,Maharashtra,Nashik,423208,2,0,0
13-10-2025,Maharashtra,Nashik,423212,5,2,0
13-10-2025,Maharashtra,Nashik,423301,9,2,0
13-10-2025,Maharashtra,Nashik,423501,6,1,0
13-10-2025,Maharashtra,Nashik,424109,2,2,0
16-10-2025,Maharashtra,Nashik,422001,4,1,0
16-10-2025,Maharashtra,Nashik,422010,4,2,0
16-10-2025,Maharashtra,Nashik,422103,3,0,0
16-10-2025,Maharashtra,Nashik,422202,1,0,0
16-10-2025,Maharashtra,Nashik,422203,2,0,0
16-10-2025,Maharashtra,Nashik,422302,1,1,0
16-10-2025,Maharashtra,Nashik,423106,6,2,0
16-10-2025,Maharashtra,Nashik,423202,0,1,0
16-10-2025,Maharashtra,Nashik,423301,4,1,0
15-10-2025,Maharashtra,Nashik,422001,5,0,0
15-10-2025,Maharashtra,Nashik,422006,5,2,0
15-10-2025,Maharashtra,Nashik,422011,1,0,0
15-10-2025,Maharashtra,Nashik,422013,1,2,0
15-10-2025,Maharashtra,Nashik,422205,2,0,0
15-10-2025,Maharashtra,Nashik,422211,2,1,0
15-10-2025,Maharashtra,Nashik,422215,3,0,0
15-10-2025,Maharashtra,Nashik,422301,1,0,0
15-10-2025,Maharashtra,Nashik,422401,0,0,1
15-10-2025,Maharashtra,Nashik,422402,6,2,0
15-10-2025,Maharashtra,Nashik,423101,4,0,0
15-10-2025,Maharashtra,Nashik,423102,1,0,0
15-10-2025,Maharashtra,Nashik,423204,3,1,0
15-10-2025,Maharashtra,Nashik,423401,1,2,0
18-10-2025,Maharashtra,Nashik,422004,1,0,0
18-10-2025,Maharashtra,Nashik,422011,2,0,0
18-10-2025,Maharashtra,Nashik,422205,1,0,0
18-10-2025,Maharashtra,Nashik,422212,1,0,0
18-10-2025,Maharashtra,Nashik,422213,3,0,0
18-10-2025,Maharashtra,Nashik,422222,1,0,0
18-10-2025,Maharashtra,Nashik,422502,1,0,0
18-10-2025,Maharashtra,Nashik,423102,3,0,0
18-10-2025,Maharashtra,Nashik,423110,1,0,0
18-10-2025,Maharashtra,Nashik,423202,1,0,0
18-10-2025,Maharashtra,Nashik,423203,32,20,0
18-10-2025,Maharashtra,Nashik,424109,1,0,0
17-10-2025,Maharashtra,Nashik,422006,14,4,1
17-10-2025,Maharashtra,Nashik,422012,2,2,0
17-10-2025,Maharashtra,Nashik,422104,2,1,0
17-10-2025,Maharashtra,Nashik,422205,3,0,0
17-10-2025,Maharashtra,Nashik,422306,4,0,1
17-10-2025,Maharashtra,Nashik,423104,11,1,0
17-10-2025,Maharashtra,Nashik,423301,10,1,0
17-10-2025,Maharashtra,Nashik,423402,0,2,0
17-10-2025,Maharashtra,Nashik,423501,7,0,0
19-10-2025,Maharashtra,Nashik,422003,7,0,0
19-10-2025,Maharashtra,Nashik,422005,1,0,0
19-10-2025,Maharashtra,Nashik,422006,4,0,0
19-10-2025,Maharashtra,Nashik,422009,6,0,0
19-10-2025,Maharashtra,Nashik,422103,3,0,0
19-10-2025,Maharashtra,Nashik,422113,1,0,0
19-10-2025,Maharashtra,Nashik,422204,3,0,0
19-10-2025,Maharashtra,Nashik,422207,1,0,0
19-10-2025,Maharashtra,Nashik,422208,4,0,0
19-10-2025,Maharashtra,Nashik,423106,5,4,0
19-10-2025,Maharashtra,Nashik,423201,1,0,0
19-10-2025,Maharashtra,Nashik,423301,3,0,0
19-10-2025,Maharashtra,Nashik,423501,1,1,0
19-10-2025,Maharashtra,Nashik,424109,1,0,0
20-10-2025,Maharashtra,Nashik,422004,1,1,0
20-10-2025,Maharashtra,Nashik,422005,1,0,0
20-10-2025,Maharashtra,Nashik,422009,2,0,0
20-10-2025,Maharashtra,Nashik,422203,1,0,0
20-10-2025,Maharashtra,Nashik,422209,3,0,0
20-10-2025,Maharashtra,Nashik,422210,0,1,0
20-10-2025,Maharashtra,Nashik,422308,3,0,0
20-10-2025,Maharashtra,Nashik,423105,2,1,0
20-10-2025,Maharashtra,Nashik,423206,1,1,0
24-10-2025,Maharashtra,Nashik,422204,1,0,0
24-10-2025,Maharashtra,Nashik,422211,2,0,0
24-10-2025,Maharashtra,Nashik,422402,1,0,0
24-10-2025,Maharashtra,Nashik,423101,1,0,0
24-10-2025,Maharashtra,Nashik,423104,2,0,0
24-10-2025,Maharashtra,Nashik,423117,1,0,0
24-10-2025,Maharashtra,Nashik,423202,0,1,0
24-10-2025,Maharashtra,Nashik,423212,1,0,0
21-10-2025,Maharashtra,Nashik,422101,1,0,0
21-10-2025,Maharashtra,Nashik,422308,1,0,0
21-10-2025,Maharashtra,Nashik,423105,1,1,0
21-10-2025,Maharashtra,Nashik,423212,0,1,0
25-10-2025,Maharashtra,Nashik,422012,0,1,0
25-10-2025,Maharashtra,Nashik,422305,1,0,0
25-10-2025,Maharashtra,Nashik,422502,1,2,0
25-10-2025,Maharashtra,Nashik,423104,1,0,0
25-10-2025,Maharashtra,Nashik,423213,1,0,0
25-10-2025,Maharashtra,Nashik,424109,0,1,0
28-10-2025,Maharashtra,Nashik,422004,0,0,1
28-10-2025,Maharashtra,Nashik,422007,0,1,0
28-10-2025,Maharashtra,Nashik,422206,1,0,0
28-10-2025,Maharashtra,Nashik,422402,1,0,0
28-10-2025,Maharashtra,Nashik,423101,1,0,0
27-10-2025,Maharashtra,Nashik,422004,3,0,0
27-10-2025,Maharashtra,Nashik,422101,4,0,0
27-10-2025,Maharashtra,Nashik,422207,0,1,0
27-10-2025,Maharashtra,Nashik,423401,1,0,0
29-10-2025,Maharashtra,Nashik,422003,4,0,1
29-10-2025,Maharashtra,Nashik,422010,2,0,0
29-10-2025,Maharashtra,Nashik,422606,1,0,0
29-10-2025,Maharashtra,Nashik,423208,1,1,0
30-10-2025,Maharashtra,Nashik,422003,17,5,0
30-10-2025,Maharashtra,Nashik,422006,9,1,0
30-10-2025,Maharashtra,Nashik,422011,2,0,0
30-10-2025,Maharashtra,Nashik,422012,4,2,0
30-10-2025,Maharashtra,Nashik,422104,1,0,0
30-10-2025,Maharashtra,Nashik,422202,2,0,0
30-10-2025,Maharashtra,Nashik,422207,6,1,0
30-10-2025,Maharashtra,Nashik,422305,1,0,0
30-10-2025,Maharashtra,Nashik,422402,9,1,0
30-10-2025,Maharashtra,Nashik,423101,5,0,0
30-10-2025,Maharashtra,Nashik,423102,4,0,0
30-10-2025,Maharashtra,Nashik,423108,1,0,0
30-10-2025,Maharashtra,Nashik,423117,4,0,0
30-10-2025,Maharashtra,Nashik,423204,4,1,0
30-10-2025,Maharashtra,Nashik,423401,9,2,0
31-10-2025,Maharashtra,Nashik,422001,3,0,0
31-10-2025,Maharashtra,Nashik,422011,3,0,0
31-10-2025,Maharashtra,Nashik,422103,4,1,0
31-10-2025,Maharashtra,Nashik,422209,1,1,0
31-10-2025,Maharashtra,Nashik,422211,4,0,0
31-10-2025,Maharashtra,Nashik,422303,1,0,0
02-11-2025,Maharashtra,Nashik,422003,18,4,0
02-11-2025,Maharashtra,Nashik,422112,1,0,0
02-11-2025,Maharashtra,Nashik,422208,1,0,0
02-11-2025,Maharashtra,Nashik,422210,1,0,0
02-11-2025,Maharashtra,Nashik,422212,3,1,0
02-11-2025,Maharashtra,Nashik,422215,2,0,0
02-11-2025,Maharashtra,Nashik,422502,4,1,0
02-11-2025,Maharashtra,Nashik,423101,7,0,0
02-11-2025,Maharashtra,Nashik,423104,7,2,0
02-11-2025,Maharashtra,Nashik,423204,0,1,0
02-11-2025,Maharashtra,Nashik,423208,5,0,0
02-11-2025,Maharashtra,Nashik,423401,7,0,0
02-11-2025,Maharashtra,Nashik,423402,2,0,0
01-11-2025,Maharashtra,Nashik,422003,1,0,0
01-11-2025,Maharashtra,Nashik,422007,1,0,0
01-11-2025,Maharashtra,Nashik,422212,2,0,0
01-11-2025,Maharashtra,Nashik,422213,1,0,0
01-11-2025,Maharashtra,Nashik,422402,3,0,0
01-11-2025,Maharashtra,Nashik,423101,1,0,0
12-11-2025,Maharashtra,Nashik,422013,1,0,0
12-11-2025,Maharashtra,Nashik,422105,1,0,0
12-11-2025,Maharashtra,Nashik,422203,1,0,0
12-11-2025,Maharashtra,Nashik,422207,1,0,0
12-11-2025,Maharashtra,Nashik,422208,1,0,0
12-11-2025,Maharashtra,Nashik,422213,1,0,0
12-11-2025,Maharashtra,Nashik,422502,2,0,0
12-11-2025,Maharashtra,Nashik,423106,4,2,0
12-11-2025,Maharashtra,Nashik,423213,1,0,0
11-11-2025,Maharashtra,Nashik,422203,3,0,0
11-11-2025,Maharashtra,Nashik,422208,1,1,0
11-11-2025,Maharashtra,Nashik,422209,3,1,0
11-11-2025,Maharashtra,Nashik,422211,2,0,0
11-11-2025,Maharashtra,Nashik,423101,2,2,0
11-11-2025,Maharashtra,Nashik,423104,7,0,0
11-11-2025,Maharashtra,Nashik,423205,1,0,0
11-11-2025,Maharashtra,Nashik,423302,3,3,0
11-11-2025,Maharashtra,Nashik,423401,3,1,0
16-11-2025,Maharashtra,Nashik,422004,2,0,0
16-11-2025,Maharashtra,Nashik,422005,1,1,0
16-11-2025,Maharashtra,Nashik,422201,1,0,0
16-11-2025,Maharashtra,Nashik,422202,4,0,0
16-11-2025,Maharashtra,Nashik,422209,2,0,0
16-11-2025,Maharashtra,Nashik,422215,1,0,0
16-11-2025,Maharashtra,Nashik,422301,1,0,0
16-11-2025,Maharashtra,Nashik,422306,3,0,0
16-11-2025,Maharashtra,Nashik,423108,2,0,0
16-11-2025,Maharashtra,Nashik,423208,0,2,0
17-11-2025,Maharashtra,Nashik,422004,1,1,0
17-11-2025,Maharashtra,Nashik,422010,2,1,0
17-11-2025,Maharashtra,Nashik,422012,2,0,0
17-11-2025,Maharashtra,Nashik,422013,1,0,0
17-11-2025,Maharashtra,Nashik,422208,3,0,0
17-11-2025,Maharashtra,Nashik,423101,1,0,0
17-11-2025,Maharashtra,Nashik,423104,2,0,0
15-11-2025,Maharashtra,Nashik,422003,30,10,0
15-11-2025,Maharashtra,Nashik,422008,1,0,0
15-11-2025,Maharashtra,Nashik,422012,3,3,0
15-11-2025,Maharashtra,Nashik,422203,3,2,0
15-11-2025,Maharashtra,Nashik,422205,2,0,0
15-11-2025,Maharashtra,Nashik,422208,11,0,0
15-11-2025,Maharashtra,Nashik,422213,2,1,0
15-11-2025,Maharashtra,Nashik,422222,2,0,0
15-11-2025,Maharashtra,Nashik,422303,4,0,0
15-11-2025,Maharashtra,Nashik,422305,6,0,0
15-11-2025,Maharashtra,Nashik,422402,6,0,0
15-11-2025,Maharashtra,Nashik,422606,6,0,2
15-11-2025,Maharashtra,Nashik,423106,10,1,0
15-11-2025,Maharashtra,Nashik,423110,1,0,0
15-11-2025,Maharashtra,Nashik,423206,6,2,0
15-11-2025,Maharashtra,Nashik,423213,4,0,0
25-11-2025,Maharashtra,Nashik,422005,0,1,0
25-11-2025,Maharashtra,Nashik,422010,11,0,0
25-11-2025,Maharashtra,Nashik,422012,2,2,0
25-11-2025,Maharashtra,Nashik,422102,2,0,0
25-11-2025,Maharashtra,Nashik,422103,2,1,0
25-11-2025,Maharashtra,Nashik,422203,5,2,0
25-11-2025,Maharashtra,Nashik,422204,5,0,0
25-11-2025,Maharashtra,Nashik,422211,2,2,0
25-11-2025,Maharashtra,Nashik,422302,1,0,0
25-11-2025,Maharashtra,Nashik,422304,2,0,0
25-11-2025,Maharashtra,Nashik,422402,5,0,0
25-11-2025,Maharashtra,Nashik,422403,7,1,0
25-11-2025,Maharashtra,Nashik,423106,5,1,0
25-11-2025,Maharashtra,Nashik,423208,1,1,0
19-11-2025,Maharashtra,Nashik,422001,10,0,0
19-11-2025,Maharashtra,Nashik,422005,1,0,0
19-11-2025,Maharashtra,Nashik,422010,11,5,0
19-11-2025,Maharashtra,Nashik,422113,0,0,4
19-11-2025,Maharashtra,Nashik,422203,4,0,1
19-11-2025,Maharashtra,Nashik,422205,1,0,0
19-11-2025,Maharashtra,Nashik,422206,3,0,0
19-11-2025,Maharashtra,Nashik,422209,10,0,0
19-11-2025,Maharashtra,Nashik,422210,3,2,0
19-11-2025,Maharashtra,Nashik,422213,1,0,1
19-11-2025,Maharashtra,Nashik,422305,4,0,0
19-11-2025,Maharashtra,Nashik,422401,2,1,0
19-11-2025,Maharashtra,Nashik,422402,7,2,0
19-11-2025,Maharashtra,Nashik,423205,3,0,0
19-11-2025,Maharashtra,Nashik,423206,3,0,0
19-11-2025,Maharashtra,Nashik,423212,5,2,0
19-11-2025,Maharashtra,Nashik,423401,4,1,0
19-11-2025,Maharashtra,Nashik,424109,1,0,0
03-11-2025,Maharashtra,Nashik,422305,0,1,0
03-11-2025,Maharashtra,Nashik,422402,6,0,0
03-11-2025,Maharashtra,Nashik,423106,1,0,0
03-11-2025,Maharashtra,Nashik,423204,2,0,0
03-11-2025,Maharashtra,Nashik,423206,2,0,0
03-11-2025,Maharashtra,Nashik,423208,1,0,0
03-11-2025,Maharashtra,Nashik,423212,1,1,0
03-11-2025,Maharashtra,Nashik,423401,2,2,0
05-11-2025,Maharashtra,Nashik,422001,4,1,0
05-11-2025,Maharashtra,Nashik,422007,2,2,0
05-11-2025,Maharashtra,Nashik,422102,1,0,0
05-11-2025,Maharashtra,Nashik,422104,1,0,0
05-11-2025,Maharashtra,Nashik,422402,4,1,0
05-11-2025,Maharashtra,Nashik,422606,1,0,0
05-11-2025,Maharashtra,Nashik,423104,1,2,0
05-11-2025,Maharashtra,Nashik,423110,1,0,0
05-11-2025,Maharashtra,Nashik,423201,2,0,0
05-11-2025,Maharashtra,Nashik,423401,2,0,0
05-11-2025,Maharashtra,Nashik,423501,2,0,0
06-11-2025,Maharashtra,Nashik,422008,1,0,0
06-11-2025,Maharashtra,Nashik,422104,3,0,0
06-11-2025,Maharashtra,Nashik,422209,1,0,0
06-11-2025,Maharashtra,Nashik,422211,2,0,0
06-11-2025,Maharashtra,Nashik,422502,1,0,0
06-11-2025,Maharashtra,Nashik,423102,1,0,0
06-11-2025,Maharashtra,Nashik,423110,2,0,0
06-11-2025,Maharashtra,Nashik,423205,2,1,0
07-11-2025,Maharashtra,Nashik,422004,1,1,0
07-11-2025,Maharashtra,Nashik,422009,2,1,0
07-11-2025,Maharashtra,Nashik,422013,1,0,1
07-11-2025,Maharashtra,Nashik,422101,3,1,0
07-11-2025,Maharashtra,Nashik,422103,3,0,0
07-11-2025,Maharashtra,Nashik,422206,2,0,0
07-11-2025,Maharashtra,Nashik,422208,2,3,0
07-11-2025,Maharashtra,Nashik,422301,1,0,0
07-11-2025,Maharashtra,Nashik,422302,1,0,0
07-11-2025,Maharashtra,Nashik,422402,4,1,0
07-11-2025,Maharashtra,Nashik,422502,5,0,0
07-11-2025,Maharashtra,Nashik,423110,1,0,0
07-11-2025,Maharashtra,Nashik,423117,1,0,0
07-11-2025,Maharashtra,Nashik,423208,2,1,0
07-11-2025,Maharashtra,Nashik,423402,1,0,0
07-11-2025,Maharashtra,Nashik,423501,2,0,0
08-11-2025,Maharashtra,Nashik,422002,1,0,0
08-11-2025,Maharashtra,Nashik,422003,7,0,0
08-11-2025,Maharashtra,Nashik,422009,4,2,0
08-11-2025,Maharashtra,Nashik,422010,4,0,0
08-11-2025,Maharashtra,Nashik,422207,2,0,0
08-11-2025,Maharashtra,Nashik,422304,2,0,0
08-11-2025,Maharashtra,Nashik,422401,2,0,0
08-11-2025,Maharashtra,Nashik,423111,1,0,0
08-11-2025,Maharashtra,Nashik,423205,0,1,0
08-11-2025,Maharashtra,Nashik,423303,2,0,0
09-11-2025,Maharashtra,Nashik,422203,2,0,0
09-11-2025,Maharashtra,Nashik,422208,2,0,0
09-11-2025,Maharashtra,Nashik,422209,3,0,0
09-11-2025,Maharashtra,Nashik,422306,5,0,0
09-11-2025,Maharashtra,Nashik,422402,4,1,0
09-11-2025,Maharashtra,Nashik,423204,1,0,0
10-11-2025,Maharashtra,Nashik,422101,9,0,1
10-11-2025,Maharashtra,Nashik,422202,1,1,0
10-11-2025,Maharashtra,Nashik,422204,4,0,0
10-11-2025,Maharashtra,Nashik,422211,0,1,0
10-11-2025,Maharashtra,Nashik,422212,2,1,0
10-11-2025,Maharashtra,Nashik,422402,8,0,0
10-11-2025,Maharashtra,Nashik,423105,3,0,0
10-11-2025,Maharashtra,Nashik,423110,0,2,0
10-11-2025,Maharashtra,Nashik,423212,3,1,0
10-11-2025,Maharashtra,Nashik,423401,6,0,0
